County_Name,Civilian employed population 16 years and over,"Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate and rental and leasing","Professional, scientific, and management, and administrative and waste management services","Educational services, and health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,PERCENT ALLOCATED,Industry
        Estimate,22.60%,0.00%,0.00%,0.00%,0.00%,2.00%,0.00%,21.90%,7.00%,30.20%,32.70%,65.40%,28.70%,38.40%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,28.10%,16.40%,9.30%,18.30%,65.90%,70.00%,37.50%,40.30%,60.00%,35.00%,12.50%,14.00%,21.30%,23.90%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,9.20%,31.60%,66.70%,9.30%,5.00%,8.50%,11.40%,0.00%,8.10%,1.30%,0.40%,1.80%,12.40%,6.30%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,11.60%,19.60%,3.10%,63.20%,15.30%,10.10%,39.50%,0.00%,0.00%,9.80%,1.80%,1.40%,11.30%,2.70%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Travis County, Texas","529,422","2,804","40,546","48,124","11,409","56,439","13,867","12,758","35,689","81,962","104,911","56,804","28,541","35,568",,4.80%
    Total,,,,,,,,,,,,,,,,
        Estimate,44.00%,61.00%,12.00%,54.00%,22.00%,15.60%,25.90%,56.30%,47.00%,60.70%,70.20%,19.70%,23.30%,57.80%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,17.20%,2.50%,0.60%,1.80%,0.60%,4.50%,4.60%,2.80%,4.00%,17.60%,16.60%,64.60%,39.30%,14.00%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,23.70%,5.80%,4.40%,17.80%,52.50%,68.00%,30.90%,29.10%,46.50%,16.30%,11.10%,12.20%,16.30%,26.00%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,9.00%,28.60%,81.90%,4.00%,2.20%,4.10%,5.50%,9.90%,1.20%,1.60%,0.90%,0.90%,11.70%,1.10%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,6.10%,2.10%,1.10%,22.40%,22.70%,7.80%,33.20%,1.90%,1.40%,3.80%,1.20%,2.60%,9.30%,1.10%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Victoria County, Texas","39,051","2,173","2,604","4,413","1,469","5,087","1,812",507,"2,137","2,758","9,437","4,214","1,402","1,038",,2.70%
    Total,,,,,,,,,,,,,,,,
        Estimate,30.80%,4.50%,10.20%,29.30%,14.40%,4.50%,19.90%,52.30%,39.10%,39.60%,68.70%,5.40%,19.50%,36.20%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,17.30%,8.80%,0.00%,0.00%,0.00%,6.90%,3.60%,0.00%,3.10%,20.40%,19.90%,74.20%,19.90%,23.40%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,23.40%,18.40%,15.00%,3.30%,34.90%,76.60%,21.40%,34.30%,37.70%,25.40%,7.60%,10.40%,11.30%,40.40%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,10.50%,51.30%,68.20%,5.60%,0.00%,3.20%,12.50%,0.00%,0.00%,0.80%,0.00%,0.00%,39.50%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,18.00%,16.90%,6.60%,61.90%,50.60%,8.80%,42.60%,13.40%,20.20%,13.70%,3.70%,9.90%,9.80%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Walker County, Texas",N,N,N,N,N,N,N,N,N,N,N,N,N,N,,3.40%
    Total,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Webb County, Texas","99,263","2,685","6,173","2,679","4,164","12,304","12,232",327,"4,107","8,674","22,636","8,214","5,971","9,097",,4.30%
    Total,,,,,,,,,,,,,,,,
        Estimate,23.70%,12.00%,6.90%,25.60%,3.30%,4.40%,15.50%,0.00%,46.10%,20.50%,52.00%,15.00%,9.40%,24.70%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,24.30%,4.30%,0.80%,0.00%,0.00%,4.00%,0.40%,0.00%,7.90%,41.10%,28.20%,65.50%,53.10%,50.70%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,29.90%,0.00%,9.30%,26.30%,70.70%,80.10%,33.70%,49.50%,36.70%,28.00%,14.80%,16.20%,18.00%,17.90%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,9.20%,40.20%,81.20%,11.40%,6.50%,2.20%,3.10%,50.50%,4.40%,2.20%,1.40%,1.60%,12.00%,1.50%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,12.90%,43.50%,1.70%,36.70%,19.50%,9.40%,47.30%,0.00%,5.00%,8.20%,3.50%,1.60%,7.50%,5.30%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Wichita County, Texas","54,933","1,514","3,185","4,749","1,243","8,353","1,835","1,530","3,184","3,585","12,558","4,349","3,946","4,902",,6.40%
    Total,,,,,,,,,,,,,,,,
        Estimate,27.60%,21.50%,6.80%,21.20%,16.30%,6.00%,12.90%,0.60%,30.60%,31.20%,61.50%,10.30%,14.00%,37.30%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,20.30%,0.00%,1.10%,0.00%,0.00%,5.30%,5.80%,15.80%,3.60%,31.70%,17.60%,74.10%,40.70%,40.80%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,28.30%,23.20%,7.30%,5.40%,43.40%,74.40%,21.40%,66.70%,60.50%,20.80%,15.70%,12.30%,17.60%,14.00%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,8.60%,38.00%,78.20%,7.00%,6.60%,1.40%,4.30%,0.00%,3.10%,3.10%,2.10%,2.20%,10.20%,1.20%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,15.30%,17.20%,6.70%,66.40%,33.70%,12.90%,55.70%,16.90%,2.30%,13.20%,3.00%,1.10%,17.40%,6.70%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Williamson County, Texas","211,294","1,566","12,305","24,602","5,974","27,528","6,618","3,152","15,451","29,444","44,913","15,135","10,932","13,674",,4.70%
    Total,,,,,,,,,,,,,,,,
        Estimate,44.50%,35.80%,23.30%,56.40%,18.80%,15.40%,17.30%,60.50%,47.40%,67.40%,65.90%,14.10%,28.20%,47.00%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,14.00%,9.30%,0.50%,0.70%,0.00%,1.40%,1.10%,0.00%,1.20%,10.50%,18.00%,71.50%,29.80%,24.30%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,26.80%,0.00%,12.10%,15.60%,61.70%,68.90%,27.80%,18.50%,47.60%,17.00%,13.90%,11.60%,21.80%,25.70%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,7.70%,23.10%,58.80%,6.10%,9.40%,5.90%,13.90%,21.10%,3.00%,2.20%,0.90%,0.50%,13.10%,3.10%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,7.00%,31.90%,5.40%,21.20%,10.20%,8.50%,39.90%,0.00%,0.80%,2.90%,1.40%,2.40%,7.10%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Cache County, Utah","53,994","1,176","2,842","9,652",697,"7,371","1,538","1,259","2,355","4,301","14,603","4,072","1,832","2,296",,5.40%
    Total,,,,,,,,,,,,,,,,
        Estimate,33.90%,38.80%,18.50%,25.20%,9.90%,10.50%,10.50%,50.40%,37.80%,36.30%,65.10%,5.00%,10.10%,40.00%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,15.80%,0.00%,0.00%,4.10%,0.00%,3.40%,0.00%,0.00%,1.90%,5.50%,21.40%,74.90%,47.40%,25.30%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,25.60%,5.80%,6.50%,8.30%,57.70%,70.90%,36.50%,37.90%,51.30%,46.80%,12.40%,13.80%,6.20%,17.90%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,7.70%,28.20%,64.90%,3.80%,2.30%,4.60%,11.20%,7.70%,9.00%,2.70%,0.30%,0.00%,26.40%,5.40%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,16.90%,27.20%,10.10%,58.70%,30.10%,10.50%,41.80%,4.10%,0.00%,8.70%,0.90%,6.20%,9.90%,11.40%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Davis County, Utah","135,508",670,"6,953","14,171","3,320","15,306","6,391","2,522","10,055","17,186","29,384","8,674","6,511","14,365",,4.90%
    Total,,,,,,,,,,,,,,,,
        Estimate,40.20%,43.30%,25.10%,32.00%,28.50%,14.90%,14.00%,48.20%,56.60%,54.80%,64.40%,18.80%,15.50%,40.80%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,14.40%,6.70%,1.30%,0.50%,3.80%,2.30%,0.80%,8.50%,2.20%,10.60%,22.40%,59.60%,36.90%,16.20%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,25.30%,22.20%,5.80%,9.70%,55.20%,66.30%,35.00%,26.20%,41.20%,26.10%,9.50%,15.60%,23.80%,21.60%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,8.80%,21.30%,65.90%,6.80%,2.80%,3.30%,13.50%,11.50%,0.00%,1.80%,2.50%,0.60%,12.50%,17.60%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,11.40%,6.40%,1.90%,51.00%,9.80%,13.20%,36.80%,5.60%,0.00%,6.70%,1.30%,5.40%,11.30%,3.80%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Salt Lake County, Utah","488,889","3,979","34,171","52,731","19,334","59,514","24,161","12,455","40,536","56,542","97,374","42,860","23,117","22,115",,4.60%
    Total,,,,,,,,,,,,,,,,
        Estimate,34.50%,38.30%,14.00%,27.90%,16.30%,12.40%,15.80%,33.30%,42.20%,51.60%,61.80%,18.90%,20.20%,45.30%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,14.80%,8.50%,0.20%,1.90%,1.00%,4.10%,1.80%,6.80%,2.90%,13.50%,21.30%,60.90%,31.10%,19.00%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,29.50%,2.50%,7.80%,17.00%,50.30%,69.60%,38.00%,44.30%,52.90%,26.40%,14.50%,13.50%,15.40%,30.20%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,8.70%,42.20%,71.60%,4.70%,3.60%,2.90%,5.60%,9.20%,1.50%,2.40%,1.10%,1.30%,19.40%,4.20%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,12.50%,8.40%,6.40%,48.40%,28.80%,10.90%,38.80%,6.50%,0.40%,6.10%,1.20%,5.40%,13.90%,1.30%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Utah County, Utah","213,455","4,005","11,252","21,453","4,933","27,748","6,265","5,476","12,660","27,976","58,832","16,072","9,814","6,969",,5.70%
    Total,,,,,,,,,,,,,,,,
        Estimate,39.80%,24.50%,22.90%,30.80%,22.50%,13.10%,12.20%,55.10%,46.80%,52.00%,63.50%,17.40%,19.50%,53.80%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,16.10%,3.30%,0.70%,1.20%,0.00%,2.70%,0.00%,1.50%,1.60%,14.50%,20.00%,65.10%,44.40%,30.70%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,26.60%,0.30%,3.30%,17.80%,63.50%,70.90%,35.20%,35.00%,46.70%,28.30%,13.50%,11.70%,13.10%,10.50%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,7.70%,64.30%,68.50%,5.70%,2.00%,2.30%,9.00%,3.40%,4.40%,1.40%,1.50%,0.00%,13.80%,3.20%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,9.80%,7.70%,4.60%,44.50%,12.00%,10.90%,43.60%,4.90%,0.50%,3.80%,1.50%,5.80%,9.20%,1.70%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Washington County, Utah","51,780",642,"4,622","2,370","1,343","8,884","2,958",766,"2,486","4,918","12,742","5,582","2,864","1,603",,3.40%
    Total,,,,,,,,,,,,,,,,
        Estimate,29.70%,59.80%,9.00%,24.40%,11.80%,3.60%,14.80%,55.10%,26.10%,55.80%,61.00%,12.90%,11.30%,28.70%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,18.30%,0.00%,0.00%,0.00%,0.00%,3.20%,0.00%,0.00%,8.50%,14.60%,23.30%,67.10%,29.00%,45.30%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,26.40%,0.00%,3.90%,5.30%,73.00%,69.00%,22.60%,14.90%,65.40%,18.10%,11.90%,16.50%,6.40%,22.10%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,13.30%,40.20%,86.10%,4.50%,0.00%,6.20%,15.60%,30.00%,0.00%,0.00%,1.90%,1.40%,31.60%,3.90%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,12.30%,0.00%,1.00%,65.80%,15.20%,18.10%,47.10%,0.00%,0.00%,11.40%,1.80%,2.20%,21.70%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Weber County, Utah","105,540",713,"5,691","17,392","3,959","14,144","2,932","1,694","4,623","9,325","22,541","7,768","3,966","10,792",,4.40%
    Total,,,,,,,,,,,,,,,,
        Estimate,31.80%,62.40%,16.10%,23.60%,7.60%,10.70%,13.80%,43.90%,32.00%,43.40%,57.00%,13.90%,15.70%,46.50%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,15.70%,10.10%,0.00%,2.30%,3.50%,4.60%,2.10%,13.90%,4.80%,16.60%,27.00%,67.50%,28.20%,7.80%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,27.10%,0.00%,4.60%,13.70%,47.20%,71.90%,20.10%,33.80%,59.70%,28.30%,12.20%,11.40%,21.00%,27.00%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,10.50%,21.00%,76.80%,9.40%,7.80%,5.30%,4.80%,0.00%,1.70%,2.30%,3.50%,4.80%,14.60%,15.50%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,14.90%,6.50%,2.50%,50.90%,33.90%,7.60%,59.10%,8.50%,1.80%,9.30%,0.30%,2.40%,20.40%,3.20%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Chittenden County, Vermont","86,951",801,"4,428","8,881","1,063","10,878","1,898","1,539","4,764","9,983","24,295","10,820","3,931","3,670",,3.80%
    Total,,,,,,,,,,,,,,,,
        Estimate,45.10%,33.60%,11.30%,54.80%,7.10%,10.20%,28.10%,52.20%,47.40%,74.10%,66.80%,21.70%,26.20%,49.60%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,17.50%,0.00%,0.00%,1.60%,1.30%,3.10%,0.00%,0.00%,1.60%,9.70%,17.00%,65.70%,34.20%,28.50%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,23.30%,5.90%,4.00%,16.40%,50.00%,72.10%,15.20%,40.20%,49.70%,13.90%,14.50%,5.40%,19.10%,19.00%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,7.50%,58.20%,84.70%,8.10%,4.20%,2.90%,0.00%,7.70%,0.00%,0.00%,0.60%,1.90%,18.40%,0.40%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,6.60%,2.40%,0.00%,19.20%,37.40%,11.70%,56.60%,0.00%,1.30%,2.30%,1.10%,5.20%,2.10%,2.50%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Albemarle County, Virginia",N,N,N,N,N,N,N,N,N,N,N,N,N,N,,4.00%
    Total,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Arlington County, Virginia","132,893",128,"6,045","2,856","1,214","8,164","2,506","3,691","7,661","32,569","23,591","10,137","10,638","23,693",,5.10%
    Total,,,,,,,,,,,,,,,,
        Estimate,65.80%,43.00%,25.20%,68.40%,44.50%,10.30%,41.00%,88.70%,65.30%,84.70%,80.10%,24.90%,52.30%,78.40%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,11.50%,0.00%,1.70%,4.20%,0.00%,1.20%,0.00%,0.00%,4.60%,4.10%,11.60%,62.80%,23.40%,7.10%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,16.10%,0.00%,3.80%,12.00%,46.10%,74.70%,22.10%,9.70%,25.90%,10.30%,7.60%,10.40%,16.80%,14.10%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,4.00%,57.00%,65.90%,0.00%,0.00%,8.00%,4.90%,1.60%,0.70%,0.80%,0.00%,0.00%,1.30%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,2.60%,0.00%,3.40%,15.40%,9.40%,5.80%,32.00%,0.00%,3.40%,0.20%,0.60%,1.90%,6.10%,0.30%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Augusta County, Virginia","33,299",875,"2,281","6,377",590,"4,815","1,638",631,"1,492","2,421","6,875","1,885","2,034","1,385",,3.50%
    Total,,,,,,,,,,,,,,,,
        Estimate,29.20%,42.40%,5.10%,21.20%,0.00%,5.10%,6.30%,27.10%,29.60%,39.90%,64.60%,18.00%,41.20%,25.30%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,12.70%,0.00%,0.00%,2.00%,14.70%,4.20%,0.00%,16.30%,0.00%,21.50%,13.30%,64.50%,14.90%,53.90%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,27.70%,0.00%,10.20%,9.50%,35.10%,66.10%,28.80%,46.40%,70.40%,34.00%,20.60%,17.50%,19.00%,16.00%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,9.80%,57.60%,73.30%,6.90%,11.70%,3.70%,6.10%,10.10%,0.00%,0.00%,0.00%,0.00%,11.20%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,20.60%,0.00%,11.30%,60.40%,38.50%,20.80%,58.80%,0.00%,0.00%,4.50%,1.50%,0.00%,13.80%,4.80%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Bedford County, Virginia","31,643",218,"2,506","5,156",900,"4,112","1,406",422,"1,166","2,580","7,318","2,303","2,107","1,449",,6.00%
    Total,,,,,,,,,,,,,,,,
        Estimate,33.50%,100.00%,12.30%,31.60%,15.60%,12.60%,15.20%,29.10%,29.60%,44.90%,63.00%,20.90%,22.90%,25.80%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,16.90%,0.00%,0.00%,1.30%,0.00%,3.90%,0.00%,0.00%,0.00%,28.80%,24.00%,60.70%,23.60%,49.40%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,23.90%,0.00%,10.10%,15.80%,51.10%,71.50%,13.90%,47.90%,49.20%,21.20%,10.50%,15.70%,4.10%,24.80%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,11.00%,0.00%,77.70%,6.90%,7.40%,2.80%,10.50%,23.00%,21.20%,0.00%,1.10%,0.00%,20.50%,0.00%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,14.70%,0.00%,0.00%,44.50%,25.90%,9.00%,60.30%,0.00%,0.00%,5.00%,1.40%,2.70%,28.90%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Chesterfield County, Virginia","153,477",537,"10,076","13,200","4,638","18,732","7,249","2,368","15,406","16,214","35,219","9,026","6,988","13,824",,7.40%
    Total,,,,,,,,,,,,,,,,
        Estimate,44.90%,0.00%,24.20%,36.00%,24.10%,12.20%,33.30%,47.40%,51.00%,58.60%,73.60%,28.20%,21.10%,54.30%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,12.10%,28.10%,0.40%,0.00%,0.00%,5.10%,1.70%,3.10%,0.70%,17.50%,9.20%,59.30%,39.10%,21.60%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,27.30%,10.10%,6.70%,21.40%,46.20%,69.20%,37.70%,36.70%,42.50%,18.60%,14.10%,10.40%,16.10%,21.60%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,7.70%,49.90%,67.10%,4.10%,1.60%,3.30%,9.80%,10.40%,5.20%,1.20%,0.50%,1.20%,13.10%,2.60%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,8.10%,11.90%,1.70%,38.60%,28.20%,10.10%,17.50%,2.40%,0.60%,4.10%,2.60%,0.90%,10.60%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Fairfax County, Virginia","582,131","1,052","33,637","19,999","7,456","43,621","17,823","18,673","41,097","139,634","92,976","54,128","35,130","76,905",,6.30%
    Total,,,,,,,,,,,,,,,,
        Estimate,54.80%,40.10%,25.20%,56.10%,18.10%,12.30%,23.00%,67.90%,57.50%,76.20%,70.40%,21.80%,35.00%,72.70%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,15.80%,14.40%,0.70%,1.10%,3.90%,3.30%,1.50%,1.50%,2.70%,9.60%,18.00%,65.00%,38.60%,11.60%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,19.20%,6.60%,7.30%,14.40%,69.70%,74.70%,26.30%,20.70%,36.30%,12.10%,9.50%,9.20%,11.50%,13.80%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,5.40%,12.30%,64.70%,6.40%,1.60%,2.50%,4.40%,5.40%,2.40%,0.60%,0.50%,0.00%,6.80%,1.10%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,4.70%,26.70%,2.10%,22.10%,6.70%,7.10%,44.80%,4.40%,1.00%,1.50%,1.60%,4.00%,8.10%,0.90%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Fauquier County, Virginia","31,100","1,328","2,591","2,636",613,"3,604","1,010",873,571,"4,652","7,256","1,637","1,442","2,887",,7.30%
    Total,,,,,,,,,,,,,,,,
        Estimate,47.70%,36.40%,26.90%,54.30%,15.80%,19.50%,12.30%,70.20%,14.00%,65.60%,72.40%,26.30%,29.10%,50.30%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,13.40%,21.80%,0.00%,0.00%,0.00%,4.30%,0.00%,0.00%,0.00%,16.30%,12.90%,43.10%,41.30%,24.90%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,23.60%,6.00%,10.90%,20.60%,71.00%,65.40%,16.60%,29.80%,86.00%,18.20%,10.00%,27.00%,11.40%,19.20%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
        Estimate,8.80%,35.80%,53.70%,5.80%,0.00%,1.40%,8.90%,0.00%,0.00%,0.00%,2.00%,3.50%,14.50%,5.60%,,(X)
"    Natural resources, construction, and maintenance occupations",,,,,,,,,,,,,,,,
        Estimate,6.50%,0.00%,8.50%,19.30%,13.20%,9.40%,62.20%,0.00%,0.00%,0.00%,2.60%,0.00%,3.70%,0.00%,,(X)
"    Production, transportation, and material moving occupations",,,,,,,,,,,,,,,,
        Estimate,,,,,,,,,,,,,,,,
"Frederick County, Virginia","36,149","1,758","3,727","2,500","1,415","3,936","1,406",604,"1,620","3,650","9,160","2,252","1,403","2,718",,5.60%
    Total,,,,,,,,,,,,,,,,
        Estimate,37.30%,7.10%,23.40%,23.40%,5.70%,9.40%,22.80%,45.50%,38.90%,62.40%,64.80%,24.40%,7.50%,50.20%,,(X)
"    Management, business, science, and arts occupations",,,,,,,,,,,,,,,,
        Estimate,15.80%,28.00%,0.00%,12.90%,0.00%,2.50%,0.00%,13.90%,1.90%,10.10%,15.30%,71.40%,35.80%,29.40%,,(X)
    Service occupations,,,,,,,,,,,,,,,,
        Estimate,23.30%,0.00%,4.90%,10.00%,55.20%,65.80%,20.20%,8.40%,55.40%,21.80%,16.10%,3.60%,34.60%,20.50%,,(X)
    Sales and office occupations,,,,,,,,,,,,,,,,
